DICTION              7     202212 Conferences                     3000000700001 
            ===Note: New codes added to this dictionary should not3000000700002X
           (IAEA Symp. on Inelastic Scattering of Neutrons in     3000000700195 
           Solids and Liquids, Bombay, India, 15-19 Dec 1964)     3000000700196 
64CHANDGRH (Nuclear and Solid State Phys.Symp., Chandigarh 1964)  3000000700197 
           (Nuclear Physics and Solid State Physics Symp.,        3000000700198 
           Chandigarh, India, 24-28 Feb 1964)                     3000000700199 
64DUBNA    (Neutron Interactions Conf., Dubna 1964)               3000000700200O
           (Conf. on Interactions of Neutrons With Nuclei,        3000000700201O
           Dubna, USSR, Jun 1964)                                 3000000700202O
            *** Published as JINR-1845                            3000000700203O
64GENEVA   (Third Internat. At.En. Conf., Geneva 1964)            3000000700204 
           (Third U.N. Conf. on the Peaceful Uses of Atomic       3000000700205 
            nergy, Geneva, 31 Aug - 9 Sep 1964)                   3000000700206 
64PARIS    (Nuclear Physics Congress, Paris 1964)                 3000000700207 
           (Congres International de Physique Nucleaire, Paris,   3000000700208 
           2-8 Jul 1964)                                          3000000700209 
           === Vol. number must be coded to identify each article.3000000700210 
64VIENNA   (Plutonium for Power Production Panel, Vienna, 1964)   3000000700211 
           (Panel on Use of Plutonium for Power Production,       3000000700212 
           Vienna, 7-11 Dec. 1964) Published by IAEA as           3000000700213 
            STI/DOC/10/49.                                        3000000700214 
64WIEN     (In-Pile Dosimetry Panel, Vienna, 1964)                3000000700215 
           (Panel on In-Pile Dosimetry, Vienna, July 1964)        3000000700216 
            Published by IAEA as STI/DOC/10/46.                   3000000700217 
65ANTWERP  (Nuclear Structure Study with Neutrons, Antwerp 1965)  3000000700218 
           (International Confeference on the Study of Nuclear    3000000700219 
           Structure with Neutrons, Antwerp, Belgium, 19-23 Jul   3000000700220 
           1965)                                                  3000000700221 
           =Proceedings give (1) papers by invisted speakers,     3000000700222 
           =(2) session summaries by rapporteurs, and             3000000700223 
           =(3) final abstracts of all papers (p491-p576).        3000000700224 
           =See EANDC-50-S for full papers.                       3000000700225 
           =See EANDC-44 for collection of preliminary abstracts. 3000000700226 
65CALCUTTA (Nuclear and Solid State Phys.Symp., Calcutta 1965)    3000000700227 
           (Nuclear Physics and Solid State Physics Symp.,        3000000700228 
           Calcutta, India, 8-13 Feb 1965)  2 Volumes:            3000000700229 
            Vol.1 = Solid State Physics, 8-9 Feb                  3000000700230 
            Vol.2 = Nuclear Physics, 11-13 Feb                    3000000700231 
            ===Note: The Volume number is not printed on the cover3000000700232 
               but must be given by the compiler to distinguish   3000000700233 
               the volumes.                                       3000000700234 
65IAEA     (Accident Dosimetry Symp., Vienna 1965)                3000000700235 
           (IAEA Symp. on Personnel Dosimetry for Radiation       3000000700236 
           Accidents, Vienna, 8-12 Mar 1965)                      3000000700237 
65KFK      (Polarization Symp., Karlsruhe 1965)                   3000000700238 
           (International Symp. on Polarization Phenomena in      3000000700239 
           Nuclei, Karlsruhe, 6-10 Sep 1965)                      3000000700240 
65KRLSRH   (Pulsed Neutron Symp., Karlsruhe 1965)                 3000000700241 
           (IAEA Symp. on Pulsed Neutron Research, Karlsruhe,     3000000700242 
           10-14 May 1965)   Preprint Code = SM-62/...            3000000700243 
           Proceedings publ.by IAEA, Vienna, Aug.1965 as          3000000700244 
            STI/PUB/104.                                          3000000700245 
65SALZBURG (Physics and Chemistry of Fission Conf., Salzburg 1965)3000000700246 
           (IAEA Conf. on the Physics and Chemistry of            3000000700247 
           Fission Salzburg, Austria, 22-26 Mar 1965)             3000000700248 
            Preprint Code = SM-60/...                             3000000700249 
           =Proceedings published by                              3000000700250 
           =IAEA, Vienna, July 1965 as STI/PUB/101.               3000000700251 
66ANL      (Fast Critical Experiments Conf., Argonne 1966)        3000000700252O
           (International Conf. on Fast Critical Experiments      3000000700253O
           and Their Analysis, Argonne, IL, 10-13 Oct 1966)       3000000700254O
           *** Published as ANL-7320.                             3000000700255O
66ARGONNE  (Capture-Gamma Spectroscopy Conf, Argonne, 1966)       3000000700256O
           (Conf. on Slow Neutron Capture Gamma-Ray               3000000700257O
           Spectroscopy, Argonne National Lab, 2-4 Nov 1966)      3000000700258O
            *** To be entered as ANL-7282 (Nov 1968)              3000000700259O
66BERKELEY (Radiation Measurements Conf., Berkeley 1966)          3000000700260 
           (CEGB Conf. on Radiation Measurements in Nuclear       3000000700261 
           Power, Berkeley, UK, 12-16 Sept 1966)                  3000000700262 
66BOMBAY   (Nuclear and Solid State Physics Symp., Bombay 1966)   3000000700263 
           (Symp. on Nuclear Physics and Solid State Physics,     3000000700264 
           Bombay, India, 21-25 Feb 1966)                         3000000700265 
66DUBNA    (Nuclear Pulsed Systems Panel, Dubna 1966)             3000000700266 
           (Panel on Research and Applications of Nuclear Pulsed  3000000700267 
           Systems, Dubna, USSR, July 1966)                       3000000700268 
           Published by IAEA in Vienna, July 1967.                3000000700269 
66GATLNBG  (Int.Conf.on Nuclear Physics, Gatlinburg, 1966)        3000000700270 
           (Int. Conf. on Nuclear Physics, Gatlinburg, TN, 12-17  3000000700271 
           Sep. 1966)                                             3000000700272 
66LYON     (Light Nuclei Colloquium, Lyon, 1966)                  3000000700273 
           (Light Nuclei Colloquium, Lyon, France, 26-28 Jan.1966)3000000700274 
           Colloque sur les Noyaux Legers                         3000000700275 
66MOSCOW   (Nuclear Spectroscopy Conf., Moscow 1966)              3000000700276 
           (Conf. on Nuclear Spectroscopy, Moscow, USSR,          3000000700277 
           1966)                                                  3000000700278 
           Partly published in Izvest. Vols. 30-31.               3000000700279 
66OXFORD   (Conf.on Nucl.Struct.and Elem.Part.,Oxford 1966)       3000000700280 
           (Conf.on Nuclear Structure and Elementary Particles,   3000000700281 
           Oxford, 30 Mar - 1 Apr 1966)                           3000000700282 
66PARIS    (Nuclear Data For Reactors Conf., Paris 1966)          3000000700283 
           (IAEA Conf. on Nuclear Data for Reactors, Paris,       3000000700284 
           France, 17 - 21 Oct 1966)                              3000000700285 
           Published by IAEA in Vienna, 1967, as STI/PUB/140.     3000000700286 
66ROME     (Measurements in Power Reactors Sem., Rome 1966)       3000000700287 
           (ENEA Seminar on Physics Measurements in Operating     3000000700288 
           Power Reactors, Rome, Italy, 9-13 May 1966)            3000000700289 
66ROSSDF   (Nucl. Reactions and Structure Conf., Rossendorf 1966) 3000000700290O
           (Conf. on Nuclear Reactions with Light Nuclei and      3000000700291O
           Nuclear Structure, Rossendorf, Germany, 10-15 Jan 1966)3000000700292O
           *** Published as ZFK-122.                              3000000700293O
66SDIEGO   (Reactor Physics Conf., San Diego 1966)                3000000700294 
           (ANS Conf. on Reactor Physics in the Resonance and     3000000700295 
           Thermal Region, San Diego, CA, 7-9 Feb 1966)           3000000700296 
66TRIESTE  (Fundamentals in Nuclear Theory Lectures, Trieste 1966)3000000700297 
           (Lectures on Fundamentals in Nuclear Theory, Trieste,  3000000700298 
           Italy, Oct-Dec 1966)  Published by IAEA in Vienna,     3000000700299 
            Aug 1967.                                             3000000700300 
66VIENNA   (Symp.on Standardization of Radionuclides,Vienna 1966) 3000000700301 
           (Symp. on Standardization of Radionuclides, Vienna,    3000000700302 
           10-14 Oct.1966)  Proceedings published by IAEA, Vienna,3000000700303 
           1967.                                                  3000000700304 
66WASH     (Neutron Cross-Section Techn. Conf., Washington 1966)  3000000700305 
           (Conf. on Neutron Cross-Section and Technology,        3000000700306 
           Washington, D.C., 22-24 Mar 1966)                      3000000700307 
           Published as AEC Report CONF-660303.                   3000000700308 
67ANNARB   (Neutron Thermalization Symp. Ann Arbor, Mich, 1967)   3000000700309 
           (IAEA Symp. on Neutron Thermalization and Reactor      3000000700310 
           Spectra, Ann Arbor, Michigan, 17-21 July 1967)         3000000700311 
           Proceedings published in 2 Vols. by IAEA, Vienna, 1968 3000000700312 
            as STI/PUB/160. Preprint-Code = SM-96/..              3000000700313 
67BORDEAUX (Nuclear Physics Colloquium, Bordeaux 1967)            3000000700314 
           (Colloque de Physique Nucleaire Noyaux Moyens et       3000000700315 
           Noyaux Lourds, French Physical Society, Bordeaux,      3000000700316 
           France, 22-24 Mar 1967)                                3000000700317 
67BRELA    (Light Nuclei Symp., Brela 1967)                       3000000700318 
           (Symp. on Light Nuclei, Few Body Problems and          3000000700319 
           Nuclear Forces, Brela, Yugoslavia, 26 Jun - 5 Jul 1967)3000000700320 
67BRUSSELS (Symp.on Plutonium as a Reactor Fuel, Brussels 1967)   3000000700321 
           (Symp. on Plutonium as a Reactor Fuel, Brussels,       3000000700322 
           Belgium, 13-17 Mar 1967) Proceedings published by      3000000700323 
            IAEA, Vienna, Sep 67.                                 3000000700324 
67BRXL     (Neutron Cross-Sections Standards Panel, Brussels 1967)3000000700325O
           (IAEA Panel on Nuclear Standards Needed for Neutron    3000000700326O
           Cross-Section Measurements, Brussels, Belgium, 8-12 May3000000700327O
           1967)  Published in Vienna as IAEA-107.                3000000700328O
            *** Use IAEA-107                                      3000000700329O
67COLLEG   (Nucl.Phys.Res. w.Low Energy Accel., U.Maryland 1967)  3000000700330 
           (Conf. on Nuclear Physics Research with Low Energy     3000000700331 
           Accelerators, Univ.Maryland, College Park, MD, USA,    3000000700332 
           June 1967)                                             3000000700333 
67GNSVLLE  (Nucleon-Nucleon Interaction Conf., Gainsville 1967)   3000000700334 
           (Conf. on Nucleon-Nucleon Interaction, Gainsville,     3000000700335 
           Florida, 23-25 Mar 1967)                               3000000700336 
           =Published in Rev. Mod. Phys. 39 (3), July 1967.       3000000700337 
67JUELICH  (Neutron Physics at Reactors Conf., Juelich 1967)      3000000700338 
           (Neutron Physics at Research Reactors, Juelich,Germany,3000000700339 
           25-28 Apr 1967)                                        3000000700340 
67KANPUR   (Nucl. and Solid State Physics Symp., Kanpur 1967)     3000000700341O
           (Symp. on Nuclear Physics and Solid State Physics,     3000000700342O
           Kanpur, India, 28 Feb - 3 Mar 1967)                    3000000700343O
            *** Use INDC(IND)-3                                   3000000700344O
67KARLSR   (Symp.on Fast Reactor Physics,Karlsruhe 1967)          3000000700345 
           (IAEA Symp. on Fast Reactor Physics and Related Safety 3000000700346 
           Problems, Karlsruhe, 30 Oct- 3 Nov 1967)  Proceedings  3000000700347 
            published by IAEA,Vienna, as STI/PUB/165 in 2 Volumes.3000000700348 
            Preprint Code SM-101/..                               3000000700349 
67KHARKOV  (Nucl. Spectroscopy and Structure Conf., Kharkov 1967) 3000000700350 
           (Conf. on Nuclear Spectroscopy and Nuclear             3000000700351 
           Structure, Kharkov, USSR, Jan-Feb 1967)                3000000700352 
67KRAKOW   (Nuclear Spectroscopy Sem., Krakow 1967)               3000000700353 
           (Seminar on Nucl. Spectroscopy, Krakow, Poland, May    3000000700354 
           1967)                                                  3000000700355 
           Program and Abstracts published as INP-543             3000000700356 
67LUBLIN   (Polish Physics Congress, Lublin 1967)                 3000000700357 
           (20th Polish Physics Congress, Lublin, Poland, 1967)   3000000700358 
67MARYLD   (Symp.on Nucl.Phys.Res.w.Low En.Accel., Maryland 1967) 3000000700359 
           (Symp. on Nuclear Physics Research with Low Energy     3000000700360 
           Accelerators, College Park, Maryland, June 1967)       3000000700361 
           Proceed.ed.by Jerry B.Marion and Douglas M. Van Patter 3000000700362 
67MCHG     (Neutron Thermalization Symp. Ann Arbor, Mich, 1967)   3000000700363O
            ***Code has been changed to 67ANNARB                  3000000700364O
67ROS      (Second Nucl.Reactions+Structure Conf.Rossendorf 1967) 3000000700365O
           (Second Conf. on Nuclear Reactions with Light          3000000700366O
           Nuclei and Nuclear Structure, Rossendorf, Germany,     3000000700367O
           16-21 Oct 1967) Proceedings published as ZFK-130,      3000000700368O
           Dec 1967.                                              3000000700369O
            *** Use ZFK-130                                       3000000700370O
67SCHFFHSN (Swiss Physical Soc. Meeting, Schaffhausen 1967)       3000000700371 
           (Swiss Physical Society, Autumn Meeting, Schaffhausen, 3000000700372 
           Switzerland, 29 Sep - 1 Oct 1967)                      3000000700373 
67TOKAI    (Utilization of Research Reactors Meeting,Tokai,1967)  3000000700374 
           (IAEA Meeting on Utilization of Research Reactors,     3000000700375 
           Tokai, Japan, Oct 1967)                                3000000700376 
67TOKYO    (Nuclear Structure Conf., Tokyo 1967)                  3000000700377 
           (International Conf. on Nuclear Structure, Tokyo,      3000000700378 
           Japan, 7-13 Sept 1967)                                 3000000700379 
           Published as a supplement to J.Phys.Soc.Jap. 24, 1968  3000000700380 
           ***To be coded as 67TOKYO, not as JPJ                  3000000700381 
67VIENNA   (Panel on Delayed Fission Neutrons, Vienna 1967)       3000000700382 
           (Panel on Delayed Fission Neutrons, Vienna, 24-27 Apr  3000000700383 
           1967)  Proceedings published by IAEA, Vienna, Jun 1968.3000000700384 
67WIEN     (Panel on Fuel Burn-Up Predictions,Vienna 1967)        3000000700385 
           (Panel on Fuel Burn-Up Predictions in Thermal Reactors,3000000700386 
           Vienna, 10-14 Apr 1967)  Proceedings published by IAEA 3000000700387 
           Jan. 1968.                                             3000000700388 
68BOMBAY   (Nucl. and Solid State Physics Symp., Bombay 1968)     3000000700389 
           (Symp. on Nuclear Physics and Solid State Physics,     3000000700390 
           Bombay, India, 28-31 Dec 1968)                         3000000700391 
           Note= Earlier code used was 68PNS                      3000000700392 
68COPENHGN (Neutron Inelastic Scattering Symp., Copenhagen 1968)  3000000700393 
           (Symp. on Neutron Inelastic Scattering, Copenhagen,    3000000700394 
           Denmark, 20-25 May 1968)                               3000000700395 
68DEBRECEN (Electron Capture in Nucl. Decays Conf.,Debrecen,1968) 3000000700396 
           (Conf. on Electron Capture and Higher Order Processes  3000000700397 
           in Nuclear Decays, Debrecen, Hungary, Jul 1968)        3000000700398 
68DUBNA    (Nuclear Data for Computations Sem., Dubna 1968)       3000000700399 
           (UK-USSR Seminar on Nuclear Data for Reactor           3000000700400 
           Computations, Dubna, USSR, Jun 1968)                   3000000700401 
68DUBPA    (Nuclear Structure Studies Panel, Dubna 1968)          3000000700402O
            *** Use 68JINR                                        3000000700403O
68DUBSY    (Symp.on Nuclear Structure, Dubna, USSR, 4-11 Jul 1968)3000000700404 
           (Symp. on Nuclear Structure, Dubna, USSR, 4-11 Jul     3000000700405 
           1968)  Proceedings published by IAEA, Vienna, Dec.     3000000700406 
           1968, and as JINR-D-3893.                              3000000700407 
68JINR     (Nuclear Structure Studies Panel, Dubna 1968)          3000000700408 
           (IAEA Panel on the Future of Nuclear Structure Studies,3000000700409 
           Dubna, USSR, 1-3 Jul 1968)                             3000000700410 
           Published by IAEA, Vienna, July 1969 as STI/PUB/200.   3000000700411 
68MADRAS   (Nucl. and Solid State Physics Symp., Madras 1968)     3000000700412 
           (Symp. on Nuclear Physics and Solid State Physics,     3000000700413 
           Madras, India, 27 Feb - 1 Mar 1968)                    3000000700414 
            Vol.1 = Nuclear Physics                               3000000700415 
            Vol.2 = Solid State Physics                           3000000700416 
           Note: The volume number is not printed on the cover but3000000700417 
            must be given by the compiler to distinguish the vols.3000000700418 
68RIGA     (Nucl. Spectroscopy and Structure Conf., Riga 1968)    3000000700419 
           (18th Annual Conf. on Nuclear Spectroscopy and         3000000700420 
